kpoint_index,k_fractional,band,occupation,dftk_ha,qe_ha,delta_ha,dftk_global_reference_ha,qe_global_reference_ha,global_reference_delta_ha,independent_C_residual_ha
18,"[0.25, 0, 0.25]",8,0.0,0.3837019007457282,0.4331051534043685,-0.04940325265864032,0.2094082157236789,0.2094082305294114,-1.4805732501121938e-08,-5.200032044405667e-07
19,"[0.25, 0, -0.5]",1,2.0,-0.1657779911148708,-0.1163747479417071,-0.04940324317316369,-0.3400716761369201,-0.34007167081666423,-5.320255846985589e-09,-5.105177278141859e-07
19,"[0.25, 0, -0.5]",2,2.0,-0.06105442528777572,-0.01165117956393542,-0.049403245723840306,-0.235348110309825,-0.2353481024388925,-7.870932489106863e-09,-5.130684044285516e-07
19,"[0.25, 0, -0.5]",3,2.0,0.04304099109180224,0.09244423776712805,-0.049403246675325814,-0.13125269393024705,-0.13125268510782906,-8.822417990606013e-09,-5.140198899369897e-07
19,"[0.25, 0, -0.5]",4,2.0,0.09292725433184247,0.1423304972550813,-0.04940324292323882,-0.08136643069020681,-0.08136642561987581,-5.070331002277051e-09,-5.102678029417218e-07
19,"[0.25, 0, -0.5]",5,0.0,0.2260739335649347,0.2754771990049885,-0.04940326544005383,0.051780248542885404,0.051780276130031416,-2.7587146012031383e-08,-5.327846179514761e-07
19,"[0.25, 0, -0.5]",6,0.0,0.33422393772467035,0.3836271909787227,-0.04940325325405237,0.15993025270262107,0.15993026810376562,-1.5401144554116897e-08,-5.205986164935617e-07
19,"[0.25, 0, -0.5]",7,0.0,0.38167022575684223,0.4310734781676567,-0.04940325241081445,0.20737654073479295,0.20737655529269958,-1.4557906630185968e-08,-5.197553785696307e-07
19,"[0.25, 0, -0.5]",8,0.0,0.38971700217444033,0.4391202598764006,-0.049403257701960246,0.21542331715239105,0.21542333700144348,-1.9849052429465885e-08,-5.250465243689106e-07
20,"[0.25, 0, -0.25]",1,2.0,-0.19062042886866745,-0.1412171834447274,-0.04940324542394006,-0.3649141138907167,-0.36491410631968446,-7.57103224557909e-09,-5.127685041850238e-07
20,"[0.25, 0, -0.25]",2,2.0,-0.027824650437857562,0.02157858903982638,-0.04940323947768394,-0.20211833545990684,-0.20211833383513073,-1.6247761192023091e-09,-5.06822248065586e-07
20,"[0.25, 0, -0.25]",3,2.0,0.03483612991766935,0.08423938205050566,-0.049403252132836306,-0.13945755510437993,-0.13945754082445144,-1.427992848967996e-08,-5.194774004291247e-07
20,"[0.25, 0, -0.25]",4,2.0,0.1253447612032861,0.1747479987687649,-0.04940323756547879,-0.048948923818763174,-0.0489489241061922,2.874290250254319e-10,-5.049100429144193e-07
20,"[0.25, 0, -0.25]",5,0.0,0.26067789398874974,0.3100811604617466,-0.049403266472996865,0.08638420896670046,0.08638423758678951,-2.8620089048692066e-08,-5.338175609881368e-07
20,"[0.25, 0, -0.25]",6,0.0,0.3481817769885459,0.3975850405152699,-0.04940326352672397,0.17388809196649663,0.17388811764031278,-2.5673816156368545e-08,-5.308712880958133e-07
20,"[0.25, 0, -0.25]",7,0.0,0.35937105915168477,0.4087742969970236,-0.04940323784533884,0.18507737412963549,0.1850773741220665,7.56897322595762e-12,-5.051899029662188e-07
20,"[0.25, 0, -0.25]",8,0.0,0.39502643977587043,0.4444297003005349,-0.04940326052466448,0.22073275475382115,0.22073277742557781,-2.2671756666481357e-08,-5.278692286059261e-07
21,"[0.25, 0.25, 0]",1,2.0,-0.2260722895296749,-0.1766690430226575,-0.049403246507017384,-0.4003659745517242,-0.40036596589761464,-8.654109540096044e-09,-5.138515815072964e-07
21,"[0.25, 0.25, 0]",2,2.0,0.044289711709376074,0.0936929485463637,-0.04940323683698763,-0.13000397331267322,-0.1300039743285934,1.0159201813131347e-09,-5.041815517511927e-07
21,"[0.25, 0.25, 0]",3,2.0,0.10446130193448483,0.1538645404717852,-0.04940323853730036,-0.06983238308756445,-0.06983238240317191,-6.843925426380792e-10,-5.058818644820828e-07
21,"[0.25, 0.25, 0]",4,2.0,0.10446130193449439,0.1538645467327626,-0.0494032447982682,-0.06983238308755489,-0.06983237614219451,-6.94536038403637e-09,-5.121428323234811e-07
21,"[0.25, 0.25, 0]",5,0.0,0.21203966038909078,0.2614429240064126,-0.049403263617321835,0.037745975367041495,0.037746001131455514,-2.576441401891394e-08,-5.309618859583587e-07
21,"[0.25, 0.25, 0]",6,0.0,0.2852814467444804,0.3346847134822551,-0.049403266737774676,0.11098776172243113,0.11098779060729799,-2.8884866859479885e-08,-5.340823387989246e-07
21,"[0.25, 0.25, 0]",7,0.0,0.3837019007457178,0.433105149347214,-0.0494032486014962,0.20940821572366852,0.2094082264722569,-1.0748588380460333e-08,-5.159460603199051e-07
21,"[0.25, 0.25, 0]",8,0.0,0.3837019007457331,0.4331051530598226,-0.049403252314089485,0.20940821572368384,0.2094082301848655,-1.4461181668812273e-08,-5.19658653608257e-07
22,"[0.25, 0.25, 0.25]",1,2.0,-0.23643877387469434,-0.1870355266426678,-0.04940324723202655,-0.4107324588967436,-0.4107324495176249,-9.379118703911615e-09,-5.145765906711119e-07
22,"[0.25, 0.25, 0.25]",2,2.0,0.028906426758939313,0.07830966522833492,-0.04940323846939561,-0.14538725826310997,-0.1453872576466222,-6.164877774939015e-10,-5.058139597308164e-07
22,"[0.25, 0.25, 0.25]",3,2.0,0.14626336968691,0.1956666009385381,-0.0494032312516281,-0.028030315335139278,-0.028030321936418995,6.601279717299846e-09,-4.985961922221449e-07
22,"[0.25, 0.25, 0.25]",4,2.0,0.14626336968691994,0.1956666119898023,-0.04940324230288237,-0.02803031533512934,-0.028030310885154786,-4.449974555509328e-09,-5.096474464949541e-07
22,"[0.25, 0.25, 0.25]",5,0.0,0.24444967151958877,0.2938529271350548,-0.04940325561546602,0.07015598649753949,0.07015600426009769,-1.7762558202072398e-08,-5.229600301415172e-07
22,"[0.25, 0.25, 0.25]",6,0.0,0.30128095352196926,0.3506842160091899,-0.049403262487220656,0.12698726849991998,0.12698729313423282,-2.4634312839610928e-08,-5.298317847790557e-07
22,"[0.25, 0.25, 0.25]",7,0.0,0.3012809535219748,0.3506842233846059,-0.049403269862631105,0.12698726849992553,0.12698730050964882,-3.2009723288650704e-08,-5.372071952280955e-07
22,"[0.25, 0.25, 0.25]",8,0.0,0.4221835904165514,0.4715868315306163,-0.04940324111406491,0.24788990539450212,0.2478899086556592,-3.2611570943696933e-09,-5.084586290338144e-07
23,"[0.25, 0.25, -0.5]",1,2.0,-0.19062042886866787,-0.141217182986816,-0.04940324588185188,-0.36491411389071715,-0.3649141058617731,-8.028944065152643e-09,-5.132264160045974e-07
23,"[0.25, 0.25, -0.5]",2,2.0,-0.027824650437861198,0.02157858788666314,-0.04940323832452434,-0.20211833545991048,-0.20211833498829396,-4.716165236118286e-10,-5.056690884630566e-07
23,"[0.25, 0.25, -0.5]",3,2.0,0.034836129917677226,0.08423938082812299,-0.04940325091044576,-0.13945755510437205,-0.1394575420468341,-1.3057537939786812e-08,-5.182550098861705e-07
23,"[0.25, 0.25, -0.5]",4,2.0,0.12534476120328145,0.1747480007150936,-0.049403239511812164,-0.04894892381876784,-0.04894892215986349,-1.6589043472237108e-09,-5.068563762866685e-07
23,"[0.25, 0.25, -0.5]",5,0.0,0.2606778939887503,0.3100811627976687,-0.04940326880891838,0.08638420896670101,0.08638423992271158,-3.095601056046782e-08,-5.361534824999126e-07
23,"[0.25, 0.25, -0.5]",6,0.0,0.34818177698853375,0.3975850408087814,-0.04940326382024762,0.17388809196648447,0.17388811793382428,-2.5967339806198808e-08,-5.311648117456436e-07
23,"[0.25, 0.25, -0.5]",7,0.0,0.35937105915168593,0.4087742963790825,-0.04940323722739659,0.18507737412963665,0.18507737350412543,6.255112261488449e-10,-5.045719607132959e-07
23,"[0.25, 0.25, -0.5]",8,0.0,0.3950264397758804,0.4444296988561861,-0.049403259080305684,0.22073275475383114,0.220732775981229,-2.1227397867251696e-08,-5.264248698066964e-07
24,"[0.25, 0.25, -0.25]",1,2.0,-0.16577799111487057,-0.1163747479995519,-0.04940324311531867,-0.34007167613691985,-0.340071670874509,-5.262410840423115e-09,-5.104598827937457e-07
24,"[0.25, 0.25, -0.25]",2,2.0,-0.06105442528777681,-0.01165117875776028,-0.04940324653001653,-0.2353481103098261,-0.23534810163271738,-8.67710872598515e-09,-5.138745806515521e-07
24,"[0.25, 0.25, -0.25]",3,2.0,0.04304099109180681,0.09244423491615142,-0.049403243824344606,-0.13125269393024247,-0.13125268795880568,-5.9714367894869724e-09,-5.111689087289317e-07
24,"[0.25, 0.25, -0.25]",4,2.0,0.09292725433183806,0.1423304986951023,-0.04940324436326425,-0.08136643069021122,-0.08136642417985479,-6.510356434508147e-09,-5.117078283739529e-07
24,"[0.25, 0.25, -0.25]",5,0.0,0.226073933564935,0.2754772017570767,-0.04940326819214169,0.05178024854288571,0.051780278882119585,-3.033923387518733e-08,-5.355367058146321e-07
24,"[0.25, 0.25, -0.25]",6,0.0,0.3342239377246694,0.383627189570994,-0.0494032518463246,0.15993025270262012,0.1599302666960369,-1.3993416786428625e-08,-5.191908887258734e-07
24,"[0.25, 0.25, -0.25]",7,0.0,0.3816702257568471,0.4310734770969344,-0.04940325134008727,0.20737654073479783,0.2073765542219773,-1.3487179456594944e-08,-5.186846513960397e-07
24,"[0.25, 0.25, -0.25]",8,0.0,0.38971700217443594,0.439120259282293,-0.049403257107857035,0.21542331715238666,0.21542333640733588,-1.9254949218394657e-08,-5.244524211578394e-07
25,"[0.25, -0.5, 0]",1,2.0,-0.1657779911148668,-0.1163747503081467,-0.049403240806720095,-0.3400716761369161,-0.34007167318310383,-2.953812250350296e-09,-5.081512842175506e-07
25,"[0.25, -0.5, 0]",2,2.0,-0.06105442528778463,-0.01165117343642394,-0.04940325185136069,-0.2353481103098339,-0.23534809631138104,-1.3998452869090627e-08,-5.191959248154743e-07
25,"[0.25, -0.5, 0]",3,2.0,0.04304099109180029,0.0924442368494981,-0.049403245757697806,-0.131252693930249,-0.131252686025459,-7.90478998924371e-09,-5.131022619286885e-07
25,"[0.25, -0.5, 0]",4,2.0,0.09292725433184763,0.1423304946432982,-0.04940324031145056,-0.08136643069020165,-0.0813664282316589,-2.458542744387948e-09,-5.076560146838327e-07
25,"[0.25, -0.5, 0]",5,0.0,0.22607393356494293,0.2754771953413595,-0.049403261776416574,0.05178024854289365,0.051780272466402405,-2.392350875735083e-08,-5.291209806967956e-07
25,"[0.25, -0.5, 0]",6,0.0,0.3342239377246635,0.3836271951309674,-0.04940325740630386,0.15993025270261424,0.15993027225601028,-1.9553396041205318e-08,-5.247508679806501e-07
25,"[0.25, -0.5, 0]",7,0.0,0.3816702257568406,0.4310734767186323,-0.049403250961791656,0.20737654073479134,0.20737655384367518,-1.3108883839541008e-08,-5.183063557789858e-07
25,"[0.25, -0.5, 0]",8,0.0,0.3897170021744473,0.4391202578594563,-0.04940325568500897,0.21542331715239804,0.2154233349844992,-1.783210115680056e-08,-5.230295730962453e-07
26,"[0.25, -0.5, 0.25]",1,2.0,-0.19062042886866562,-0.1412171842507132,-0.049403244617952424,-0.36491411389071493,-0.3649141071256703,-6.7650446355926874e-09,-5.119625165472819e-07
26,"[0.25, -0.5, 0.25]",2,2.0,-0.027824650437867717,0.02157859325734075,-0.04940324369520847,-0.202118335459917,-0.20211832961761636,-5.842300643266185e-09,-5.110397725896498e-07
26,"[0.25, -0.5, 0.25]",3,2.0,0.0348361299176746,0.08423937980083948,-0.04940324988316488,-0.1394575551043747,-0.13945754307411762,-1.2030257068307293e-08,-5.172277290008132e-07
26,"[0.25, -0.5, 0.25]",4,2.0,0.1253447612032887,0.1747479984509588,-0.04940323724767012,-0.04894892381876059,-0.048948924423998286,6.052376932963455e-10,-5.045922342461484e-07
26,"[0.25, -0.5, 0.25]",5,0.0,0.2606778939887599,0.3100811555571958,-0.049403261568435886,0.08638420896671062,0.08638423268223869,-2.3715528069123692e-08,-5.289130000085684e-07
26,"[0.25, -0.5, 0.25]",6,0.0,0.34818177698853575,0.3975850445610598,-0.04940326757252406,0.17388809196648647,0.1738881216861027,-2.9719616240209135e-08,-5.349170881796539e-07
26,"[0.25, -0.5, 0.25]",7,0.0,0.3593710591516829,0.4087742965580689,-0.049403237406386025,0.1850773741296336,0.1850773736831118,4.465217917637432e-10,-5.04750950147681e-07
26,"[0.25, -0.5, 0.25]",8,0.0,0.3950264397758775,0.4444296986664111,-0.0494032588905336,0.2207327547538282,0.22073277579145398,-2.103762578031798e-08,-5.262350977197627e-07
27,"[0.25, -0.5, -0.5]",1,2.0,-0.16577799111486974,-0.1163747450658657,-0.049403246049004035,-0.340071676136919,-0.3400716679408228,-8.19609624613804e-09,-5.133935681578272e-07
27,"[0.25, -0.5, -0.5]",2,2.0,-0.06105442528777907,-0.01165118654706153,-0.04940323874071754,-0.23534811030982836,-0.23534810942201864,-8.878097146336472e-10,-5.060852816610173e-07
27,"[0.25, -0.5, -0.5]",3,2.0,0.043040991091804925,0.09244423645539328,-0.04940324536358835,-0.13125269393024436,-0.13125268641956384,-7.510680521960467e-09,-5.12708152475283e-07
27,"[0.25, -0.5, -0.5]",4,2.0,0.09292725433184132,0.1423305029320818,-0.04940324860024048,-0.08136643069020796,-0.0813664199428753,-1.0747332662708331e-08,-5.159448046021531e-07
27,"[0.25, -0.5, -0.5]",5,0.0,0.2260739335649365,0.2754772031384903,-0.04940326957355379,0.05178024854288721,0.05178028026353318,-3.172064597101176e-08,-5.369181179104565e-07
27,"[0.25, -0.5, -0.5]",6,0.0,0.3342239377246696,0.3836271871307882,-0.04940324940611862,0.1599302527026203,0.1599302642558311,-1.1553210804704506e-08,-5.167506827441493e-07
27,"[0.25, -0.5, -0.5]",7,0.0,0.3816702257568463,0.431073475259803,-0.049403249502956714,0.207376540734797,0.2073765523848459,-1.165004889780441e-08,-5.168475208372492e-07
27,"[0.25, -0.5, -0.5]",8,0.0,0.38971700217443633,0.4391202648443386,-0.04940326266990225,0.21542331715238705,0.21542334196938148,-2.4816994431686723e-08,-5.300144663711315e-07
28,"[0.25, -0.5, -0.25]",1,2.0,-0.10728879963802639,-0.05788556738411259,-0.0494032322539138,-0.2815824846600757,-0.2815824902590697,5.598993990663104e-09,-4.995984779210261e-07
28,"[0.25, -0.5, -0.25]",2,2.0,-0.10728879963801824,-0.05788554876750776,-0.04940325087051048,-0.2815824846600675,-0.28158247164246486,-1.3017602662479533e-08,-5.182150746019243e-07
28,"[0.25, -0.5, -0.25]",3,2.0,0.031168685337205744,0.08057193156632482,-0.049403246229119076,-0.14312499968484355,-0.14312499130863227,-8.376211280136658e-09,-5.135736831987647e-07
28,"[0.25, -0.5, -0.25]",4,2.0,0.031168685337218928,0.08057194333981468,-0.049403258002595755,-0.14312499968483036,-0.14312497953514242,-2.0149687945947292e-08,-5.253471598784532e-07
28,"[0.25, -0.5, -0.25]",5,0.0,0.32770335047410376,0.3771065935910009,-0.049403243116897144,0.15340966545205448,0.1534096707160438,-5.2639893277639516e-09,-5.104614612672087e-07
28,"[0.25, -0.5, -0.25]",6,0.0,0.32770335047410676,0.3771066030183487,-0.04940325254424194,0.15340966545205748,0.1534096801433916,-1.469133412146384e-08,-5.198888060609086e-07
28,"[0.25, -0.5, -0.25]",7,0.0,0.35480361808101984,0.4042068806976338,-0.04940326261661393,0.18050993305897056,0.18050995782267668,-2.476370611348422e-08,-5.29961178052929e-07
28,"[0.25, -0.5, -0.25]",8,0.0,0.3548036180810236,0.4042068881191357,-0.04940327003811207,0.18050993305897434,0.1805099652441786,-3.218520425174454e-08,-5.373826761911893e-07
29,"[0.25, -0.25, 0]",1,2.0,-0.19062042886866581,-0.1412171847277925,-0.049403244140873326,-0.3649141138907151,-0.36491410760274956,-6.287965537143947e-09,-5.114854374488331e-07
29,"[0.25, -0.25, 0]",2,2.0,-0.027824650437863998,0.02157859451395295,-0.049403244951816944,-0.20211833545991328,-0.20211832836100416,-7.098909127201125e-09,-5.122963810666459e-07
29,"[0.25, -0.25, 0]",3,2.0,0.034836129917667116,0.08423938141079865,-0.04940325149313153,-0.13945755510438218,-0.13945754146415845,-1.3640223728295098e-08,-5.188376956538621e-07
29,"[0.25, -0.25, 0]",4,2.0,0.12534476120329247,0.1747479949783128,-0.049403233775020344,-0.04894892381875682,-0.04894892789664429,4.0778874721425495e-09,-5.011195844673022e-07
29,"[0.25, -0.25, 0]",5,0.0,0.26067789398875907,0.3100811559032693,-0.04940326191451022,0.08638420896670979,0.08638423302831219,-2.40616024049789e-08,-5.292590743444237e-07
29,"[0.25, -0.25, 0]",6,0.0,0.34818177698854796,0.3975850426896709,-0.04940326570112291,0.17388809196649868,0.17388811981471378,-2.7848215095049866e-08,-5.330456870344946e-07
29,"[0.25, -0.25, 0]",7,0.0,0.35937105915168194,0.4087742980979654,-0.049403238946283456,0.18507737412963265,0.1850773752230083,-1.0933756400266503e-09,-5.062908475794714e-07
29,"[0.25, -0.25, 0]",8,0.0,0.3950264397758647,0.4444296994444146,-0.049403259668549915,0.22073275475381543,0.22073277656945753,-2.181564209835507e-08,-5.270131140377998e-07
30,"[0.25, -0.25, 0.25]",1,2.0,-0.1657779911148675,-0.1163747504365888,-0.049403240678278684,-0.3400716761369168,-0.3400716733115459,-2.825370881698319e-09,-5.080228428072653e-07
30,"[0.25, -0.25, 0.25]",2,2.0,-0.06105442528778539,-0.01165117272437654,-0.04940325256340885,-0.23534811030983466,-0.23534809559933365,-1.4710501011760968e-08,-5.199079729720224e-07
30,"[0.25, -0.25, 0.25]",3,2.0,0.04304099109180497,0.09244423394897487,-0.049403242857169904,-0.1312526939302443,-0.13125268892598224,-5.00426206029303e-09,-5.102017340274934e-07
30,"[0.25, -0.25, 0.25]",4,2.0,0.0929272543318434,0.1423304975757668,-0.049403243243923395,-0.08136643069020588,-0.0813664252991903,-5.391015578393166e-09,-5.105884875178379e-07
30,"[0.25, -0.25, 0.25]",5,0.0,0.22607393356494346,0.2754771958509677,-0.049403262286024235,0.051780248542894175,0.051780272976010594,-2.4433116418975942e-08,-5.296305883584207e-07
30,"[0.25, -0.25, 0.25]",6,0.0,0.33422393772466397,0.3836271927457192,-0.04940325502105525,0.15993025270261468,0.15993026987076212,-1.7168147431467773e-08,-5.223656193709125e-07
30,"[0.25, -0.25, 0.25]",7,0.0,0.3816702257568449,0.4310734755791044,-0.04940324982225952,0.2073765407347956,0.20737655270414732,-1.1969351704221864e-08,-5.171668236436666e-07
30,"[0.25, -0.25, 0.25]",8,0.0,0.38971700217444194,0.4391202589009251,-0.04940325672648316,0.21542331715239266,0.215423336025968,-1.8873575341471494e-08,-5.240710472809162e-07
31,"[0.25, -0.25, -0.5]",1,2.0,-0.10728879963802736,-0.05788556740970558,-0.049403232228321776,-0.2815824846600766,-0.2815824902846627,5.6245860746706455e-09,-4.995728858994686e-07
31,"[0.25, -0.25, -0.5]",2,2.0,-0.10728879963801782,-0.05788554885178689,-0.04940325078623093,-0.2815824846600671,-0.281582471726744,-1.293332307916728e-08,-5.181307950533065e-07
31,"[0.25, -0.25, -0.5]",3,2.0,0.031168685337210723,0.08057193249030986,-0.04940324715309914,-0.14312499968483855,-0.14312499038464724,-9.300191311512052e-09,-5.144976632648346e-07
31,"[0.25, -0.25, -0.5]",4,2.0,0.03116868533721408,0.08057194274406682,-0.04940325740685274,-0.1431249996848352,-0.14312498013089028,-1.9553944907713117e-08,-5.247514168610357e-07
31,"[0.25, -0.25, -0.5]",5,0.0,0.3277033504741027,0.3771065944231856,-0.04940324394908291,0.15340966545205342,0.15340967154822852,-6.096175092507039e-09,-5.112936470319518e-07
31,"[0.25, -0.25, -0.5]",6,0.0,0.3277033504741076,0.3771066026648607,-0.04940325219075309,0.1534096654520583,0.15340967978990358,-1.4337845272160976e-08,-5.195353172116057e-07
31,"[0.25, -0.25, -0.5]",7,0.0,0.35480361808101707,0.4042068799204699,-0.04940326183945282,0.1805099330589678,0.1805099570455128,-2.3986545000242998e-08,-5.291840169396878e-07
31,"[0.25, -0.25, -0.5]",8,0.0,0.35480361808102556,0.4042068872224825,-0.04940326914145693,0.18050993305897628,0.1805099643475254,-3.1288549112717945e-08,-5.364860210521627e-07
32,"[0.25, -0.25, -0.25]",1,2.0,-0.16577799111486946,-0.1163747460377909,-0.049403245077078564,-0.34007167613691874,-0.340071668912748,-7.224170761599424e-09,-5.124216426871664e-07
32,"[0.25, -0.25, -0.25]",2,2.0,-0.0610544252877782,-0.0116511838709261,-0.0494032414168521,-0.2353481103098275,-0.2353481067458832,-3.5639443063395504e-09,-5.087614162249676e-07
32,"[0.25, -0.25, -0.25]",3,2.0,0.0430409910918033,0.0924442345480403,-0.04940324345623699,-0.13125269393024597,-0.1312526883269168,-5.603329161774084e-09,-5.108008011150966e-07
32,"[0.25, -0.25, -0.25]",4,2.0,0.09292725433184078,0.1423305030485226,-0.04940324871668182,-0.0813664306902085,-0.0813664198264345,-1.0863774005387405e-08,-5.160612459448322e-07
32,"[0.25, -0.25, -0.25]",5,0.0,0.22607393356493932,0.2754772032845054,-0.0494032697195661,0.05178024854289004,0.051780280409548324,-3.186665828436297e-08,-5.370641302238077e-07
32,"[0.25, -0.25, -0.25]",6,0.0,0.334223937724667,0.3836271872702081,-0.049403249545541095,0.15993025270261774,0.15993026439525102,-1.1692633278270748e-08,-5.168901052177155e-07
32,"[0.25, -0.25, -0.25]",7,0.0,0.38167022575684273,0.431073475049659,-0.049403249292816254,0.20737654073479345,0.20737655217470188,-1.1439908437216317e-08,-5.166373803766611e-07
32,"[0.25, -0.25, -0.25]",8,0.0,0.3897170021744418,0.4391202638755158,-0.04940326170107401,0.2154233171523925,0.21542334100055868,-2.3848166191831055e-08,-5.290456381312758e-07
33,"[-0.5, 0, 0]",1,2.0,-0.17983044328172218,-0.1304271977754131,-0.04940324550630909,-0.3541241283037715,-0.3541241206503702,-7.653401301599416e-09,-5.128508732132886e-07
33,"[-0.5, 0, 0]",2,2.0,-0.08329243350469603,-0.03388918844152708,-0.049403245063168955,-0.2575861185267453,-0.2575861113164842,-7.210261110390803e-09,-5.124077330775911e-07
33,"[-0.5, 0, 0]",3,2.0,0.13018927545027703,0.1795925033779242,-0.049403227927647175,-0.04410440957177225,-0.04410441949703289,9.92526064114152e-09,-4.952722112983032e-07
33,"[-0.5, 0, 0]",4,2.0,0.13018927545028955,0.1795925192190342,-0.049403243768744665,-0.044104409571759734,-0.044104403655922886,-5.91583684816932e-09,-5.111133087876141e-07
33,"[-0.5, 0, 0]",5,0.0,0.22607102881998895,0.2754742861069124,-0.049403257286923435,0.05177734379793966,0.05177736323195528,-1.943401561899094e-08,-5.246314875584357e-07
33,"[-0.5, 0, 0]",6,0.0,0.2949707131543733,0.3443739797784965,-0.0494032666241232,0.120677028132324,0.12067705690353939,-2.8771215382361603e-08,-5.339686873218064e-07
33,"[-0.5, 0, 0]",7,0.0,0.29497071315438045,0.3443739890781666,-0.04940327592378613,0.12067702813233117,0.12067706620320948,-3.807087831098066e-08,-5.432683502504254e-07
33,"[-0.5, 0, 0]",8,0.0,0.44974037920078264,0.4991436371985602,-0.04940325799777756,0.27544669417873335,0.2754467143236031,-2.0144869772309448e-08,-5.253423416839986e-07
34,"[-0.5, 0, 0.25]",1,2.0,-0.1657779911148692,-0.1163747458429826,-0.04940324527188661,-0.34007167613691847,-0.3400716687179397,-7.418978764661688e-09,-5.12616450731862e-07
34,"[-0.5, 0, 0.25]",2,2.0,-0.06105442528777865,-0.0116511858700746,-0.049403239417704053,-0.23534811030982794,-0.2353481087450317,-1.5647962370302082e-09,-5.06762268176475e-07
34,"[-0.5, 0, 0.25]",3,2.0,0.04304099109180334,0.09244424260972754,-0.0494032515179242,-0.13125269393024594,-0.13125268026522957,-1.3665016368458183e-08,-5.188624883217807e-07
34,"[-0.5, 0, 0.25]",4,2.0,0.09292725433184197,0.1423304968969003,-0.04940324256505833,-0.08136643069020731,-0.0813664259780568,-4.7121505170055755e-09,-5.099096224564503e-07
34,"[-0.5, 0, 0.25]",5,0.0,0.22607393356493605,0.275477199001382,-0.049403265436445964,0.051780248542886764,0.05178027612642491,-2.7583538148023834e-08,-5.327810100874686e-07
34,"[-0.5, 0, 0.25]",6,0.0,0.3342239377246681,0.3836271906869311,-0.049403252962263,0.1599302527026188,0.15993026781197398,-1.51093551836734e-08,-5.203068271231182e-07
34,"[-0.5, 0, 0.25]",7,0.0,0.38167022575684195,0.4310734798259721,-0.049403254069130154,0.20737654073479267,0.207376556951015,-1.6216222337162023e-08,-5.214136942766068e-07
34,"[-0.5, 0, 0.25]",8,0.0,0.38971700217444505,0.4391202637622613,-0.04940326158781627,0.21542331715239577,0.21542334088730422,-2.3734908455308457e-08,-5.289323803947532e-07
35,"[-0.5, 0, -0.5]",1,2.0,-0.11347127209705449,-0.06406803671242037,-0.04940323538463412,-0.28776495711910377,-0.28776495958737747,2.4682736965431218e-09,-5.027291982429016e-07
35,"[-0.5, 0, -0.5]",2,2.0,-0.1134712720970429,-0.06406802186096949,-0.04940325023607341,-0.28776495711909217,-0.2877649447359266,-1.2383165548524033e-08,-5.175806375296021e-07
35,"[-0.5, 0, -0.5]",3,2.0,0.06905643280035167,0.1184596767796551,-0.04940324397930343,-0.10523725222169761,-0.105237246095302,-6.126395613037516e-09,-5.113238675524823e-07
35,"[-0.5, 0, -0.5]",4,2.0,0.06905643280035274,0.1184596795295931,-0.04940324672924036,-0.10523725222169654,-0.105237243345364,-8.876332543983345e-09,-5.140738044834281e-07
35,"[-0.5, 0, -0.5]",5,0.0,0.1958671245253696,0.2452703864547727,-0.049403261929403086,0.02157343950332033,0.0215734635798156,-2.4076495269698128e-08,-5.292739672091429e-07
35,"[-0.5, 0, -0.5]",6,0.0,0.19586712452537688,0.2452703907817852,-0.04940326625640831,0.0215734395033276,0.021573467906828098,-2.8403500496043677e-08,-5.336009724354884e-07
35,"[-0.5, 0, -0.5]",7,0.0,0.5404743636456956,0.5898776261745194,-0.04940326252882388,0.3661806786236463,0.3661807032995623,-2.4675916032723677e-08,-5.29873387999924e-07
35,"[-0.5, 0, -0.5]",8,0.0,0.5404743636457064,0.5898776297879794,-0.04940326614227297,0.36618067862365716,0.3661807069130223,-2.8289365128220112e-08,-5.334868370954204e-07
36,"[-0.5, 0, -0.25]",1,2.0,-0.16577799111486957,-0.1163747458428865,-0.04940324527198307,-0.34007167613691885,-0.3400716687178436,-7.419075243042528e-09,-5.126165471963651e-07
36,"[-0.5, 0, -0.25]",2,2.0,-0.06105442528777857,-0.01165118587007268,-0.049403239417705885,-0.23534811030982786,-0.2353481087450298,-1.5647980688981988e-09,-5.06762270008343e-07
36,"[-0.5, 0, -0.25]",3,2.0,0.04304099109180322,0.09244424260987498,-0.04940325151807176,-0.13125269393024608,-0.13125268026508213,-1.3665163944853731e-08,-5.188626358842985e-07
36,"[-0.5, 0, -0.25]",4,2.0,0.09292725433184175,0.1423304968968698,-0.04940324256502805,-0.08136643069020753,-0.0813664259780873,-4.712120235672579e-09,-5.099095921751173e-07
36,"[-0.5, 0, -0.25]",5,0.0,0.22607393356493605,0.2754771990013796,-0.04940326543644358,0.051780248542886764,0.051780276126422525,-2.758353576104433e-08,-5.327810077004891e-07
36,"[-0.5, 0, -0.25]",6,0.0,0.33422393772466846,0.3836271906869449,-0.049403252962276434,0.15993025270261918,0.1599302678119878,-1.5109368617372e-08,-5.203068405568168e-07
36,"[-0.5, 0, -0.25]",7,0.0,0.38167022575684184,0.4310734798259837,-0.049403254069141866,0.20737654073479256,0.2073765569510266,-1.6216234050014933e-08,-5.214137059894597e-07
36,"[-0.5, 0, -0.25]",8,0.0,0.38971700217444566,0.4391202637612011,-0.049403261586755454,0.21542331715239638,0.215423340886244,-2.3733847637208427e-08,-5.289313195766532e-07
