map_index,k_index,target_states,auxiliary_states,ng,initial_source,initial_seed,initial_gram_norm,initial_imaginary_norm,initial_sha256,initial_unchanged,converged,iterations,elapsed_seconds,solver_n_matvec,operator_counts,counts_after_explicit_residual,orthogonality_frobenius,max_explicit_residual_ha
48,2,24,6,2770,Previous map from this run only,63002,3.6893828302382716e-14,3.9736260459804793,9d14ea3632028d47f763a0a2da7b8f1d49de307639c38f01c31d6d9f5e0b5ede,True,True,24,1.05672287940979,520,"{""full_mul_calls"":25,""full_columns"":520,""fr_mul_calls"":25,""fr_columns"":520,""common"":{""operator_mul_calls"":25,""operator_columns"":520,""scalar_mul_calls"":50,""scalar_columns"":1040}}","{""full_mul_calls"":26,""full_columns"":544,""fr_mul_calls"":26,""fr_columns"":544,""common"":{""operator_mul_calls"":26,""operator_columns"":544,""scalar_mul_calls"":52,""scalar_columns"":1088}}",2.4688637460674567e-14,9.002859773845754e-11
48,3,24,6,2770,Previous map from this run only,63003,3.48069932394364e-14,4.013235055436463,763fe2ae52f14bc1db1052cf363337a378ae7a6bd4e39d8f38787c9fb420aaf3,True,True,23,0.8881981372833252,512,"{""full_mul_calls"":24,""full_columns"":512,""fr_mul_calls"":24,""fr_columns"":512,""common"":{""operator_mul_calls"":24,""operator_columns"":512,""scalar_mul_calls"":48,""scalar_columns"":1024}}","{""full_mul_calls"":25,""full_columns"":536,""fr_mul_calls"":25,""fr_columns"":536,""common"":{""operator_mul_calls"":25,""operator_columns"":536,""scalar_mul_calls"":50,""scalar_columns"":1072}}",3.146083154124746e-14,9.813117816893212e-11
49,1,24,6,2777,Previous map from this run only,63001,3.2298686682776413e-14,3.8399272934423463,b4ff399119aeae180ae8dc92affe26ca14d394c83562f91dccd65990880e013d,True,True,31,0.9743030071258545,571,"{""full_mul_calls"":32,""full_columns"":571,""fr_mul_calls"":32,""fr_columns"":571,""common"":{""operator_mul_calls"":32,""operator_columns"":571,""scalar_mul_calls"":64,""scalar_columns"":1142}}","{""full_mul_calls"":33,""full_columns"":595,""fr_mul_calls"":33,""fr_columns"":595,""common"":{""operator_mul_calls"":33,""operator_columns"":595,""scalar_mul_calls"":66,""scalar_columns"":1190}}",2.8831901311345325e-14,8.676701475494914e-11
49,2,24,6,2770,Previous map from this run only,63002,2.86056118533707e-14,3.945809057842546,13d5d762d489e43a8f155f79d7f25b35ec419625196e3d857320e2e3756f3fad,True,True,23,1.0462560653686523,511,"{""full_mul_calls"":24,""full_columns"":511,""fr_mul_calls"":24,""fr_columns"":511,""common"":{""operator_mul_calls"":24,""operator_columns"":511,""scalar_mul_calls"":48,""scalar_columns"":1022}}","{""full_mul_calls"":25,""full_columns"":535,""fr_mul_calls"":25,""fr_columns"":535,""common"":{""operator_mul_calls"":25,""operator_columns"":535,""scalar_mul_calls"":50,""scalar_columns"":1070}}",3.193996187921313e-14,9.989962546405092e-11
49,3,24,6,2770,Previous map from this run only,63003,3.646288371002115e-14,3.911814434874715,e39259d1a52c9c0cc9efb4f00b29f7c816ded113b5a02f58841b4f36b48c380e,True,True,23,0.889279842376709,511,"{""full_mul_calls"":24,""full_columns"":511,""fr_mul_calls"":24,""fr_columns"":511,""common"":{""operator_mul_calls"":24,""operator_columns"":511,""scalar_mul_calls"":48,""scalar_columns"":1022}}","{""full_mul_calls"":25,""full_columns"":535,""fr_mul_calls"":25,""fr_columns"":535,""common"":{""operator_mul_calls"":25,""operator_columns"":535,""scalar_mul_calls"":50,""scalar_columns"":1070}}",2.5198237113105982e-14,9.852684899928884e-11
50,1,24,6,2777,Previous map from this run only,63001,3.3905912026360805e-14,3.8287265762577536,fb3a0395852c253a1b13e56968145b1d302993b68f5eb8dc09090448971efeea,True,True,31,0.9734618663787842,572,"{""full_mul_calls"":32,""full_columns"":572,""fr_mul_calls"":32,""fr_columns"":572,""common"":{""operator_mul_calls"":32,""operator_columns"":572,""scalar_mul_calls"":64,""scalar_columns"":1144}}","{""full_mul_calls"":33,""full_columns"":596,""fr_mul_calls"":33,""fr_columns"":596,""common"":{""operator_mul_calls"":33,""operator_columns"":596,""scalar_mul_calls"":66,""scalar_columns"":1192}}",2.5821898675548174e-14,9.028468289798122e-11
50,2,24,6,2770,Previous map from this run only,63002,3.6054188353682775e-14,3.9125656659579544,b8b51a9695adf3759fe33d289fd6974dfc2cf5706a19d4604af42ae2c6b7b804,True,True,23,1.0472619533538818,514,"{""full_mul_calls"":24,""full_columns"":514,""fr_mul_calls"":24,""fr_columns"":514,""common"":{""operator_mul_calls"":24,""operator_columns"":514,""scalar_mul_calls"":48,""scalar_columns"":1028}}","{""full_mul_calls"":25,""full_columns"":538,""fr_mul_calls"":25,""fr_columns"":538,""common"":{""operator_mul_calls"":25,""operator_columns"":538,""scalar_mul_calls"":50,""scalar_columns"":1076}}",2.8086507270693888e-14,9.262178682509937e-11
50,3,24,6,2770,Previous map from this run only,63003,3.416553150019013e-14,3.768575260404664,3e015f9e99c2c74a14f9d5d6b432b077b69fcdeed38d8923bc39ade83094f472,True,True,23,0.8934271335601807,512,"{""full_mul_calls"":24,""full_columns"":512,""fr_mul_calls"":24,""fr_columns"":512,""common"":{""operator_mul_calls"":24,""operator_columns"":512,""scalar_mul_calls"":48,""scalar_columns"":1024}}","{""full_mul_calls"":25,""full_columns"":536,""fr_mul_calls"":25,""fr_columns"":536,""common"":{""operator_mul_calls"":25,""operator_columns"":536,""scalar_mul_calls"":50,""scalar_columns"":1072}}",2.22328161427558e-14,9.181195024358111e-11
51,1,24,6,2777,Previous map from this run only,63001,3.8725916450123786e-14,3.8461045842529775,d917f9831e965fa4b4ad047551dc158d84e0c654fa276e89a6f91373e76553ff,True,True,33,1.1590189933776855,577,"{""full_mul_calls"":34,""full_columns"":577,""fr_mul_calls"":34,""fr_columns"":577,""common"":{""operator_mul_calls"":34,""operator_columns"":577,""scalar_mul_calls"":68,""scalar_columns"":1154}}","{""full_mul_calls"":35,""full_columns"":601,""fr_mul_calls"":35,""fr_columns"":601,""common"":{""operator_mul_calls"":35,""operator_columns"":601,""scalar_mul_calls"":70,""scalar_columns"":1202}}",2.570161559922838e-14,9.122191329058653e-11
51,2,24,6,2770,Previous map from this run only,63002,3.503796765860214e-14,4.033953526672182,953329c7cc1b2c7d822b25acc60eaccfb627e581fd2432150e22016edc814e23,True,True,23,0.9136989116668701,510,"{""full_mul_calls"":24,""full_columns"":510,""fr_mul_calls"":24,""fr_columns"":510,""common"":{""operator_mul_calls"":24,""operator_columns"":510,""scalar_mul_calls"":48,""scalar_columns"":1020}}","{""full_mul_calls"":25,""full_columns"":534,""fr_mul_calls"":25,""fr_columns"":534,""common"":{""operator_mul_calls"":25,""operator_columns"":534,""scalar_mul_calls"":50,""scalar_columns"":1068}}",2.5089112739297367e-14,9.370700967583611e-11
51,3,24,6,2770,Previous map from this run only,63003,2.7018083404760002e-14,3.6303593336983813,9b8647a6577d4eef90c066f6cbc9ab79d26627a276da680e2dbf3db5f70d35ef,True,True,23,1.0575809478759766,508,"{""full_mul_calls"":24,""full_columns"":508,""fr_mul_calls"":24,""fr_columns"":508,""common"":{""operator_mul_calls"":24,""operator_columns"":508,""scalar_mul_calls"":48,""scalar_columns"":1016}}","{""full_mul_calls"":25,""full_columns"":532,""fr_mul_calls"":25,""fr_columns"":532,""common"":{""operator_mul_calls"":25,""operator_columns"":532,""scalar_mul_calls"":50,""scalar_columns"":1064}}",2.5044642087475764e-14,9.827010575573245e-11
52,1,24,6,2777,Previous map from this run only,63001,3.303799325013946e-14,3.698470954295606,5dd8911397580d1d22b9a156976e3cc6e43c1ec2706a192f72e117c8be975c77,True,True,33,0.959326982498169,570,"{""full_mul_calls"":34,""full_columns"":570,""fr_mul_calls"":34,""fr_columns"":570,""common"":{""operator_mul_calls"":34,""operator_columns"":570,""scalar_mul_calls"":68,""scalar_columns"":1140}}","{""full_mul_calls"":35,""full_columns"":594,""fr_mul_calls"":35,""fr_columns"":594,""common"":{""operator_mul_calls"":35,""operator_columns"":594,""scalar_mul_calls"":70,""scalar_columns"":1188}}",2.5256194677252718e-14,9.837925912876231e-11
52,2,24,6,2770,Previous map from this run only,63002,3.285207841725226e-14,4.011346961149022,3527177285638705bf3bec2938a403e67c4171c633a1df95a1cc64f09657766e,True,True,23,1.034977912902832,508,"{""full_mul_calls"":24,""full_columns"":508,""fr_mul_calls"":24,""fr_columns"":508,""common"":{""operator_mul_calls"":24,""operator_columns"":508,""scalar_mul_calls"":48,""scalar_columns"":1016}}","{""full_mul_calls"":25,""full_columns"":532,""fr_mul_calls"":25,""fr_columns"":532,""common"":{""operator_mul_calls"":25,""operator_columns"":532,""scalar_mul_calls"":50,""scalar_columns"":1064}}",2.4961206253828106e-14,9.807981927399969e-11
52,3,24,6,2770,Previous map from this run only,63003,3.0710694935412774e-14,3.9956677069759996,89ecb188adf817fde3acc9c85115e5b010f5e068adf18bcf2a39eb3e22ab4063,True,True,23,0.8805220127105713,508,"{""full_mul_calls"":24,""full_columns"":508,""fr_mul_calls"":24,""fr_columns"":508,""common"":{""operator_mul_calls"":24,""operator_columns"":508,""scalar_mul_calls"":48,""scalar_columns"":1016}}","{""full_mul_calls"":25,""full_columns"":532,""fr_mul_calls"":25,""fr_columns"":532,""common"":{""operator_mul_calls"":25,""operator_columns"":532,""scalar_mul_calls"":50,""scalar_columns"":1064}}",2.4602748819413997e-14,9.48891158715516e-11
53,1,24,6,2777,Previous map from this run only,63001,3.0213528442315755e-14,3.939410802106472,db5c51cdfbcc5e47c42a5cf58cc7f4d1887f191a60ad6f5a444a81b67be27877,True,True,33,0.9868929386138916,575,"{""full_mul_calls"":34,""full_columns"":575,""fr_mul_calls"":34,""fr_columns"":575,""common"":{""operator_mul_calls"":34,""operator_columns"":575,""scalar_mul_calls"":68,""scalar_columns"":1150}}","{""full_mul_calls"":35,""full_columns"":599,""fr_mul_calls"":35,""fr_columns"":599,""common"":{""operator_mul_calls"":35,""operator_columns"":599,""scalar_mul_calls"":70,""scalar_columns"":1198}}",2.5630318499438328e-14,9.757317375712487e-11
53,2,24,6,2770,Previous map from this run only,63002,2.938519252525707e-14,3.6896634612400288,c21d561645bab79fa09257d164e178311de2f0ed47e095fd372846d44dc2c63e,True,True,23,1.0289461612701416,499,"{""full_mul_calls"":24,""full_columns"":499,""fr_mul_calls"":24,""fr_columns"":499,""common"":{""operator_mul_calls"":24,""operator_columns"":499,""scalar_mul_calls"":48,""scalar_columns"":998}}","{""full_mul_calls"":25,""full_columns"":523,""fr_mul_calls"":25,""fr_columns"":523,""common"":{""operator_mul_calls"":25,""operator_columns"":523,""scalar_mul_calls"":50,""scalar_columns"":1046}}",2.8163028014329293e-14,9.971357720225658e-11
53,3,24,6,2770,Previous map from this run only,63003,3.0635539976117354e-14,3.749799765296997,57522bf6390fd151ac363b6699d485673f6bdc241d06211f6c1a0c679b412b99,True,True,23,0.8715200424194336,499,"{""full_mul_calls"":24,""full_columns"":499,""fr_mul_calls"":24,""fr_columns"":499,""common"":{""operator_mul_calls"":24,""operator_columns"":499,""scalar_mul_calls"":48,""scalar_columns"":998}}","{""full_mul_calls"":25,""full_columns"":523,""fr_mul_calls"":25,""fr_columns"":523,""common"":{""operator_mul_calls"":25,""operator_columns"":523,""scalar_mul_calls"":50,""scalar_columns"":1046}}",2.8358064699803315e-14,9.96368976909328e-11
54,1,24,6,2777,Previous map from this run only,63001,3.010730975489477e-14,3.9372586562790985,55466ea00edfa4278a150fe04e8272d1583870708afdb57d5662601129efe7b9,True,True,30,0.9335439205169678,552,"{""full_mul_calls"":31,""full_columns"":552,""fr_mul_calls"":31,""fr_columns"":552,""common"":{""operator_mul_calls"":31,""operator_columns"":552,""scalar_mul_calls"":62,""scalar_columns"":1104}}","{""full_mul_calls"":32,""full_columns"":576,""fr_mul_calls"":32,""fr_columns"":576,""common"":{""operator_mul_calls"":32,""operator_columns"":576,""scalar_mul_calls"":64,""scalar_columns"":1152}}",2.4403755910291067e-14,9.532363712993332e-11
54,2,24,6,2770,Previous map from this run only,63002,3.203974781808746e-14,3.547368429892018,7e7d2dae9289f74c12c37362f4f54ac90a6ef368739adc7c0ec13c70f2daf5c4,True,True,23,1.023118019104004,496,"{""full_mul_calls"":24,""full_columns"":496,""fr_mul_calls"":24,""fr_columns"":496,""common"":{""operator_mul_calls"":24,""operator_columns"":496,""scalar_mul_calls"":48,""scalar_columns"":992}}","{""full_mul_calls"":25,""full_columns"":520,""fr_mul_calls"":25,""fr_columns"":520,""common"":{""operator_mul_calls"":25,""operator_columns"":520,""scalar_mul_calls"":50,""scalar_columns"":1040}}",2.461830242019422e-14,9.846854325418285e-11
54,3,24,6,2770,Previous map from this run only,63003,3.273586534892625e-14,3.6608040968959124,294461a143aa1f78c68bd00d67561345fa5223937d1bc8b9c736bfd9ceb5cda2,True,True,23,0.8680849075317383,499,"{""full_mul_calls"":24,""full_columns"":499,""fr_mul_calls"":24,""fr_columns"":499,""common"":{""operator_mul_calls"":24,""operator_columns"":499,""scalar_mul_calls"":48,""scalar_columns"":998}}","{""full_mul_calls"":25,""full_columns"":523,""fr_mul_calls"":25,""fr_columns"":523,""common"":{""operator_mul_calls"":25,""operator_columns"":523,""scalar_mul_calls"":50,""scalar_columns"":1046}}",2.7656809378152784e-14,9.798576836509107e-11
55,1,24,6,2777,Previous map from this run only,63001,2.9727231043342836e-14,4.041706290604151,1ed36aa371aefd7a5127df8bbae21abfb803bb60aab170cec27b68a5fa5dac84,True,True,30,1.1429600715637207,551,"{""full_mul_calls"":31,""full_columns"":551,""fr_mul_calls"":31,""fr_columns"":551,""common"":{""operator_mul_calls"":31,""operator_columns"":551,""scalar_mul_calls"":62,""scalar_columns"":1102}}","{""full_mul_calls"":32,""full_columns"":575,""fr_mul_calls"":32,""fr_columns"":575,""common"":{""operator_mul_calls"":32,""operator_columns"":575,""scalar_mul_calls"":64,""scalar_columns"":1150}}",2.5318365736597836e-14,8.552783237573037e-11
55,2,24,6,2770,Previous map from this run only,63002,3.3351931286091625e-14,3.908820202707583,058d0398e4a7182ab8399f7dda54d9a4bebebaf3cda50e2e6882413f71bac159,True,True,23,0.8810389041900635,499,"{""full_mul_calls"":24,""full_columns"":499,""fr_mul_calls"":24,""fr_columns"":499,""common"":{""operator_mul_calls"":24,""operator_columns"":499,""scalar_mul_calls"":48,""scalar_columns"":998}}","{""full_mul_calls"":25,""full_columns"":523,""fr_mul_calls"":25,""fr_columns"":523,""common"":{""operator_mul_calls"":25,""operator_columns"":523,""scalar_mul_calls"":50,""scalar_columns"":1046}}",2.5879744360640805e-14,9.256040650759959e-11
55,3,24,6,2770,Previous map from this run only,63003,3.095345150296195e-14,3.687351766616931,d3a16e81c766026cfa125cdc961e521ed70494722a0754263ced19936ef82b1c,True,True,23,1.0348329544067383,497,"{""full_mul_calls"":24,""full_columns"":497,""fr_mul_calls"":24,""fr_columns"":497,""common"":{""operator_mul_calls"":24,""operator_columns"":497,""scalar_mul_calls"":48,""scalar_columns"":994}}","{""full_mul_calls"":25,""full_columns"":521,""fr_mul_calls"":25,""fr_columns"":521,""common"":{""operator_mul_calls"":25,""operator_columns"":521,""scalar_mul_calls"":50,""scalar_columns"":1042}}",3.013631151528376e-14,9.575966800328453e-11
56,1,24,6,2777,Previous map from this run only,63001,2.987516189879391e-14,3.7627625287926576,fdf514e20631d6dc9009c0f6495161a7a0b7526d0c5b124924def9df028cac1b,True,True,29,0.9108889102935791,536,"{""full_mul_calls"":30,""full_columns"":536,""fr_mul_calls"":30,""fr_columns"":536,""common"":{""operator_mul_calls"":30,""operator_columns"":536,""scalar_mul_calls"":60,""scalar_columns"":1072}}","{""full_mul_calls"":31,""full_columns"":560,""fr_mul_calls"":31,""fr_columns"":560,""common"":{""operator_mul_calls"":31,""operator_columns"":560,""scalar_mul_calls"":62,""scalar_columns"":1120}}",2.4452213324952013e-14,8.529444213212927e-11
56,2,24,6,2770,Previous map from this run only,63002,3.2770557026766766e-14,4.1048220260911386,fb201862d817b45a1ec069f49505ddec50a64d0b6f1f859ec3e8322634b03f5f,True,True,23,1.012887954711914,495,"{""full_mul_calls"":24,""full_columns"":495,""fr_mul_calls"":24,""fr_columns"":495,""common"":{""operator_mul_calls"":24,""operator_columns"":495,""scalar_mul_calls"":48,""scalar_columns"":990}}","{""full_mul_calls"":25,""full_columns"":519,""fr_mul_calls"":25,""fr_columns"":519,""common"":{""operator_mul_calls"":25,""operator_columns"":519,""scalar_mul_calls"":50,""scalar_columns"":1038}}",2.7114754137022003e-14,9.987571343849615e-11
56,3,24,6,2770,Previous map from this run only,63003,3.434170910202217e-14,3.775449016037219,029c2f5e949e38b2d15920cbbabd7d47bd9be0b994dbfb685f13c41555cd604c,True,True,23,0.8596959114074707,496,"{""full_mul_calls"":24,""full_columns"":496,""fr_mul_calls"":24,""fr_columns"":496,""common"":{""operator_mul_calls"":24,""operator_columns"":496,""scalar_mul_calls"":48,""scalar_columns"":992}}","{""full_mul_calls"":25,""full_columns"":520,""fr_mul_calls"":25,""fr_columns"":520,""common"":{""operator_mul_calls"":25,""operator_columns"":520,""scalar_mul_calls"":50,""scalar_columns"":1040}}",2.504109586998619e-14,9.809289745786898e-11
57,1,24,6,2777,Previous map from this run only,63001,2.927466008193185e-14,3.9877408255297744,ffbaa298df0f944bee9aa995118ebfcd526ad604e35b152a77f87a5e36c65215,True,True,30,1.0915467739105225,552,"{""full_mul_calls"":31,""full_columns"":552,""fr_mul_calls"":31,""fr_columns"":552,""common"":{""operator_mul_calls"":31,""operator_columns"":552,""scalar_mul_calls"":62,""scalar_columns"":1104}}","{""full_mul_calls"":32,""full_columns"":576,""fr_mul_calls"":32,""fr_columns"":576,""common"":{""operator_mul_calls"":32,""operator_columns"":576,""scalar_mul_calls"":64,""scalar_columns"":1152}}",2.6414515665380456e-14,7.77805370377194e-11
57,2,24,6,2770,Previous map from this run only,63002,3.175375751821559e-14,3.7609346541450868,08e2912eab3086eba29f8b61a332fff8c9e4c44987f887e6069a2091cb51bf3a,True,True,23,0.8545379638671875,496,"{""full_mul_calls"":24,""full_columns"":496,""fr_mul_calls"":24,""fr_columns"":496,""common"":{""operator_mul_calls"":24,""operator_columns"":496,""scalar_mul_calls"":48,""scalar_columns"":992}}","{""full_mul_calls"":25,""full_columns"":520,""fr_mul_calls"":25,""fr_columns"":520,""common"":{""operator_mul_calls"":25,""operator_columns"":520,""scalar_mul_calls"":50,""scalar_columns"":1040}}",2.4405176662568273e-14,9.241237759356211e-11
57,3,24,6,2770,Previous map from this run only,63003,3.07267416286543e-14,3.4696621469667313,7410f6f85a27ad0ed3127120d96356ad5b09496448d0607683ba6862159e4dd8,True,True,23,1.013159990310669,496,"{""full_mul_calls"":24,""full_columns"":496,""fr_mul_calls"":24,""fr_columns"":496,""common"":{""operator_mul_calls"":24,""operator_columns"":496,""scalar_mul_calls"":48,""scalar_columns"":992}}","{""full_mul_calls"":25,""full_columns"":520,""fr_mul_calls"":25,""fr_columns"":520,""common"":{""operator_mul_calls"":25,""operator_columns"":520,""scalar_mul_calls"":50,""scalar_columns"":1040}}",3.068631580365421e-14,9.618320655929533e-11
